latitude,longitude,valid_start_coordinate,has_start_location,distance_to_city_center_km,start_hour,start_dayofweek,start_weekofyear,is_weekend,is_peak_hour,is_night,hour_sin,hour_cos,day_sin,day_cos,report_lag_minutes_clipped,report_lag_hours_clipped,report_lag_is_negative,reporting_delay_minutes,text_length,description_char_length,description_word_count,has_non_ascii_text,has_kannada_text,has_accident_word,has_breakdown_word,has_water_word,has_construction_word,has_event_word,has_blocked_word,has_jam_word,has_location_hint_word,has_emergency_word,is_planned_event,is_public_or_vip_event,is_breakdown_event,is_accident_event,is_weather_or_visibility_event,is_road_condition_event,has_vehicle_type,is_truck,is_bus,is_heavy_vehicle,has_cargo_material,age_of_truck,truck_age_missing,past_count_event_cause,past_closure_rate_event_cause,past_count_corridor,past_closure_rate_corridor,past_count_zone,past_closure_rate_zone,past_count_junction,past_closure_rate_junction,past_count_police_station,past_closure_rate_police_station,past_count_location_grid,past_closure_rate_location_grid,past_count_event_cause_corridor,past_closure_rate_event_cause_corridor,cause_base_closure_rate,cause_severity_rank,corridor_is_major,priority_is_high,description_urgency_score,is_authenticated,location_grid_te,event_type_grouped_te,event_cause_grouped_te,direction_grouped_te,veh_type_grouped_te,corridor_grouped_te,priority_grouped_te,cargo_material_grouped_te,reason_breakdown_grouped_te,police_station_grouped_te,zone_grouped_te,junction_grouped_te,authenticated_grouped_te,truck_age_band_te,peak_period_te,event_cause_corridor_te,cause_peak_interaction_te,zone_cause_interaction_te,corridor_cause_interaction_te,cause_heavy_vehicle_interaction_te,corridor_peak_interaction_te,start_day_name_te,start_month_te,duration_band
12.9694079,77.7006346,1,1,11.492268629876111,2.0,2.0,5.0,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6894717333333333,0.011491195555555556,0,0.6894717333333333,210,123,16,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,10.0,1,289.0,0.28027681660899656,73.0,0.0,717.0,0.06834030683403068,1651.0,0.06299212598425197,149.0,0.03355704697986577,28.0,0.0,47.0,0.0,0.26,4.0,1,1,3,1,0.04717201053533135,0.3450328792773772,0.25388498235462054,0.08228938002461476,0.1418821896866274,0.025259635948647368,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.052381946293750585,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.02637379546103393,0.15567652787166059,0.19729827443931008,0.02637379546103393,0.25388498235462054,0.03224318235797928,0.0731250752073194,0.0753484796977677,long
12.9849833,77.5883633,1,1,1.6344040143524885,3.0,2.0,5.0,0,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,4.09647845,0.06827464083333333,0,4.09647845,192,107,15,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,10.0,1,2610.0,0.04865900383141762,321.0,0.037383177570093455,722.0,0.06925207756232687,1656.0,0.06340579710144928,83.0,0.0963855421686747,3777.0,0.07757479481069632,248.0,0.008064516129032258,0.04,8.0,1,1,1,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.04395024266895061,0.055439595313838255,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.10456437674816967,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.0260570793337296,0.045648704232007335,0.03896133955391748,0.0260570793337296,0.04194957616669066,0.05171907500305885,0.0731250752073194,0.0753484796977677,medium
12.9842019,77.7336286,1,1,15.129426250466162,3.0,2.0,5.0,0,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8927274,0.01487879,0,0.8927274,107,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10.0,1,89.0,0.0898876404494382,1613.0,0.10229386236825791,723.0,0.06915629322268327,1657.0,0.06336753168376584,80.0,0.075,3778.0,0.07755426151402858,43.0,0.06976744186046512,0.12,5.0,0,0,2,1,0.08520562319828323,0.06585849806112416,0.1174067050042824,0.08228938002461476,0.1418821896866274,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.04967460189979373,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.10730225234445306,0.09905826191155935,0.12385072800685182,0.10730225234445306,0.1174067050042824,0.09821371702188403,0.0731250752073194,0.0753484796977677,medium
12.9848257,77.7527586,1,1,17.200182970252428,3.0,2.0,5.0,0,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.3108629666666665,0.021847716111111106,0,1.3108629666666665,134,39,7,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,10.0,1,2611.0,0.048640367675220224,1614.0,0.10223048327137546,724.0,0.06906077348066299,1658.0,0.06332931242460796,66.0,0.07575757575757576,3779.0,0.07753373908441387,893.0,0.07502799552071669,0.04,8.0,0,0,3,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.04395024266895061,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.056542273339043186,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.06639746337156431,0.045648704232007335,0.03896133955391748,0.06639746337156431,0.04194957616669066,0.09821371702188403,0.0731250752073194,0.0753484796977677,short
12.9368467,77.6928653,1,1,11.328035279640087,4.0,2.0,5.0,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.1127464833333331,0.01854577472222222,0,1.1127464833333331,160,60,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,10.0,1,2613.0,0.04860313815537696,117.0,0.10256410256410256,726.0,0.06887052341597796,1660.0,0.06325301204819277,150.0,0.03333333333333333,3781.0,0.07749272679185401,74.0,0.05405405405405406,0.04,8.0,1,1,2,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.04395024266895061,0.07474941971115504,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.052381946293750585,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.04609424456987216,0.045648704232007335,0.03896133955391748,0.04609424456987216,0.04194957616669066,0.06196954902520574,0.0731250752073194,0.0753484796977677,short
12.9513113,77.4994888,1,1,10.55044391466093,4.0,2.0,5.0,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.8013398500000002,0.030022330833333336,0,1.8013398500000002,141,49,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,10.0,1,2615.0,0.048565965583174,1617.0,0.10204081632653061,728.0,0.06868131868131869,1662.0,0.0631768953068592,76.0,0.06578947368421052,3783.0,0.077451757864129,896.0,0.07477678571428571,0.04,8.0,0,0,1,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.0504554418454923,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.07610573781010048,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.06639746337156431,0.045648704232007335,0.03896133955391748,0.06639746337156431,0.043718702330457646,0.09821371702188403,0.0731250752073194,0.0753484796977677,medium
12.9165983,77.583705,1,1,6.228833768089302,2.0,4.0,10.0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.1998032333333333,0.019996720555555555,0,1.1998032333333333,191,80,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,110.0,0.41818181818181815,2296.0,0.11280487804878049,2618.0,0.08441558441558442,3552.0,0.0777027027027027,75.0,0.09333333333333334,5487.0,0.081829779478768,75.0,0.5066666666666667,0.39,3.0,0,0,2,1,0.08520562319828323,0.06585849806112416,0.364590257964511,0.08228938002461476,0.1418821896866274,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.08754117533023686,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.40941783258306097,0.29816252941896204,0.3565916075114555,0.40941783258306097,0.364590257964511,0.09821371702188403,0.08139900000068029,0.0905979280249395,long
12.9740913,77.5452252,1,1,5.3572648421504665,6.0,2.0,5.0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.7386913833333334,0.012311523055555556,0,0.7386913833333334,102,25,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,10.0,1,2617.0,0.04891096675582728,79.0,0.06329113924050633,732.0,0.06967213114754098,1666.0,0.06362545018007203,23.0,0.08695652173913043,3787.0,0.07763401109057301,59.0,0.01694915254237288,0.04,8.0,0,1,2,0,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.0504554418454923,0.06608500490615922,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.08501523864609634,0.08751446543409466,0.08281773072208967,0.07568113886292813,0.08319618431871269,0.08105372493681995,0.040602525932270206,0.041314362890452365,0.03896133955391748,0.040602525932270206,0.043718702330457646,0.09528491818960434,0.0731250752073194,0.0753484796977677,short
12.9740971,77.5449011,1,1,5.392369728638467,6.0,2.0,5.0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.4559403000000002,0.02426567166666667,0,1.4559403000000002,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,10.0,1,2618.0,0.04889228418640183,80.0,0.0625,733.0,0.06957708049113233,1667.0,0.0635872825434913,24.0,0.08333333333333333,3788.0,0.07761351636747624,60.0,0.016666666666666666,0.04,8.0,0,1,1,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.0504554418454923,0.06608500490615922,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.08501523864609634,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.08105372493681995,0.040602525932270206,0.041314362890452365,0.03896133955391748,0.040602525932270206,0.043718702330457646,0.09528491818960434,0.0731250752073194,0.0753484796977677,short
12.9688926,77.569795,1,1,2.7046267121243965,6.0,2.0,5.0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.804077866666667,0.04673463111111111,0,2.804077866666667,197,107,18,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,10.0,1,2619.0,0.048873615883925164,1619.0,0.1019147621988882,736.0,0.06929347826086957,1670.0,0.06347305389221557,81.0,0.024691358024691357,3791.0,0.07755209707201266,897.0,0.07469342251950947,0.04,8.0,0,0,2,0,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.09673643284860416,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.12829432883268685,0.08751446543409466,0.08281773072208967,0.07568113886292813,0.08319618431871269,0.08105372493681995,0.06639746337156431,0.041314362890452365,0.03896133955391748,0.06639746337156431,0.04194957616669066,0.1183209539586886,0.0731250752073194,0.0753484796977677,short
12.9449039,77.4949618,1,1,11.197745351115229,2.0,4.0,10.0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2608381833333333,0.021013969722222223,0,1.2608381833333333,121,45,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,507.0,0.08875739644970414,2300.0,0.1126086956521739,2625.0,0.08457142857142858,3559.0,0.07783085136274234,107.0,0.06542056074766354,5493.0,0.0819224467504096,202.0,0.10396039603960396,0.09,6.0,0,0,1,1,0.08520562319828323,0.06585849806112416,0.08604991167792887,0.08228938002461476,0.1418821896866274,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.07610573781010048,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.09542132291964055,0.08024648788138326,0.09863510789699075,0.09542132291964055,0.08604991167792887,0.09821371702188403,0.08139900000068029,0.0905979280249395,short
12.9873133,77.6163481,1,1,2.933582111659674,2.0,4.0,10.0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.9284827666666666,0.032141379444444444,0,1.9284827666666666,189,80,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,111.0,0.4144144144144144,2298.0,0.11270670147954744,2622.0,0.08466819221967964,3556.0,0.07789651293588301,54.0,0.2037037037037037,5491.0,0.08195228555818612,76.0,0.5,0.39,3.0,0,0,1,0,0.08520562319828323,0.06585849806112416,0.364590257964511,0.08228938002461476,0.1418821896866274,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.17770520193131228,0.08751446543409466,0.08281773072208967,0.07568113886292813,0.08319618431871269,0.06625173251389521,0.40941783258306097,0.29816252941896204,0.3565916075114555,0.40941783258306097,0.364590257964511,0.09821371702188403,0.08139900000068029,0.0905979280249395,medium
12.969418,77.7006526,1,1,11.49419463823836,2.0,4.0,10.0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2.4049688833333334,0.04008281472222222,0,2.4049688833333334,225,138,18,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,10.0,1,397.0,0.26700251889168763,135.0,0.014814814814814815,2623.0,0.0846359130766298,3557.0,0.07787461343829069,258.0,0.046511627906976744,49.0,0.04081632653061224,77.0,0.012987012987012988,0.26,4.0,1,1,3,1,0.04717201053533135,0.3450328792773772,0.25388498235462054,0.08228938002461476,0.1418821896866274,0.025259635948647368,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.052381946293750585,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.06625173251389521,0.02637379546103393,0.15567652787166059,0.19729827443931008,0.02637379546103393,0.25388498235462054,0.03224318235797928,0.08139900000068029,0.0905979280249395,long
12.8482637,77.6713737,1,1,16.041318616905183,8.0,2.0,5.0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.2130950666666667,0.02021825111111111,0,1.2130950666666667,145,50,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,10.0,1,2623.0,0.04879908501715593,1621.0,0.10178901912399753,740.0,0.06891891891891892,1674.0,0.06332138590203107,70.0,0.02857142857142857,3794.0,0.07749077490774908,899.0,0.07452725250278086,0.04,8.0,0,0,1,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.028928447741322708,0.12063454058365773,0.1203031665092578,0.08369892027259448,0.08369892027259448,0.0550736428627044,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.061800959630661456,0.06639746337156431,0.0410492154772101,0.03896133955391748,0.06639746337156431,0.043718702330457646,0.08686532957303947,0.0731250752073194,0.0753484796977677,medium
12.96672,77.6093294,1,1,1.6857758907254021,10.0,2.0,5.0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.3220560833333332,0.022034268055555552,0,1.3220560833333332,116,27,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,10.0,1,2628.0,0.0487062404870624,377.0,0.09814323607427056,746.0,0.06836461126005362,1680.0,0.0630952380952381,94.0,0.11702127659574468,3800.0,0.07736842105263157,306.0,0.07516339869281045,0.04,8.0,1,1,1,1,0.08520562319828323,0.06585849806112416,0.04313466118571995,0.08228938002461476,0.0504554418454923,0.10929022121714939,0.059186035770920256,0.08369892027259448,0.08369892027259448,0.09692209453162427,0.08751446543409466,0.08281773072208967,0.08372447762657816,0.08319618431871269,0.08105372493681995,0.06131317815269997,0.041314362890452365,0.03896133955391748,0.06131317815269997,0.043718702330457646,0.1290239901988774,0.0731250752073194,0.0753484796977677,short
